table,var,created,deleted,missings
T_HADXXC,PMS_RET,2006,2017,
T_HADXXC,DAT_RET,2006,2017,
T_HADXXC,NIR_ANO_17,2006,2017,
T_HADXXC,SEJ_NUM,2006,2017,
T_HADXXC,RHAD_NUM,2006,2017,
T_HADXXC,ENT_DAT,2009,2017,
T_HADXXC,SOR_DAT,2009,2017,
T_HADXXC,EXE_SOI_DTD,2009,2017,
T_HADXXC,EXE_SOI_DTF ,2009,2017,
T_HADXXC,ETA_NUM_JUR,2006,2006,
T_HADXXC,ENT_AM,2009,2010,
T_HADXXC,EXE_SOI_AMD,2009,2017,
T_HADXXC,EXE_SOI_AMF,2009,2017,
T_HADXXC,SOR_AM,2009,2010,
T_HADXXC,COH_NAI_RET,2013,2017,
T_HADXXC,COH_SEX_RET,2013,2017,
T_HADXXC,NUM_DAT_AT,2015,2017,
T_HADXXC,NUM_DAT_AT_RET,2015,2017,
T_HADXXC,ORG_CPL_NUM,2015,2017,
T_HADXXC,ORG_CPL_NUM_RET,2015,2017,
T_HADXXC,RNG_BEN,2015,2017,
T_HADXXC,RNG_BEN_RET,2015,2017,
T_HADXXC,RNG_NAI,2015,2017,
T_HADXXC,RNG_NAI_RET,2015,2017,
T_HADXXC,SOR_ANN,2015,2016,
T_HADXXC,SOR_MOI,2015,2016,
T_HADXXC,ENT_ANN,2017,2017,
T_HADXXC,ENT_MOI,2017,2017,
T_HADXXC,ETA_NUM_GEO,2006,2017,2007_2008_2009_2010_2011_2012_2013_2014_2015_2016
T_HADXXC,ETA_NUM_RET,2017,2017,
T_HADXXDMPP,ETA_NUM_ePMSI,2012,2017,
T_HADXXDMPP,ETA_NUM_TWO,2012,2016,
T_HADXXDMPP,RHAD_NUM,2012,2017,
T_HADXXDMPP,SEQ_NUM,2012,2017,
T_HADXXDMPP,SSEQ_NUM,2012,2017,
T_HADXXDMPP,DGN_ASS_MPP,2012,2017,
T_HADXXDMPP,ETA_NUM_GEO,2017,2017,
T_HADXXDMPA,ETA_NUM_ePMSI,2012,2017,
T_HADXXDMPA,ETA_NUM_TWO,2012,2016,
T_HADXXDMPA,RHAD_NUM,2012,2017,
T_HADXXDMPA,SEQ_NUM,2012,2017,
T_HADXXDMPA,SSEQ_NUM,2012,2017,
T_HADXXDMPA,DGN_ASS_MPA,2012,2017,
T_HADXXDMPA,ETA_NUM_GEO,2017,2017,
T_HADXXD,ETA_NUM_EPMSI,2010,2017,
T_HADXXD,ETA_NUM_TWO,2010,2016,
T_HADXXD,RHAD_NUM,2010,2017,
T_HADXXD,SEQ_NUM,2010,2017,
T_HADXXD,SSEQ_NUM,2010,2017,
T_HADXXD,DGN_ASS,2010,2017,
T_HADXXD,ETA_NUM_GEO,2017,2017,
T_HADXXE,ETA_NUM,2006,2017,
T_HADXXE,SOC_RAI,2006,2017,
T_HADXXE,REG_ETA,2006,2017,
T_HADXXE,ANN_TRT,2006,2017,
T_HADXXE,STA_ETA,2006,2017,
T_HADXXE,VAL_ETA,2006,2017,
T_HADXXE,ETB_EXE_FIN,2006,2017,
T_HADXXGRP,ETA_NUM_GEO,2006,2017,2007_2008_2009_2010_2011_2012_2013_2014_2015_2016
T_HADXXGRP,ETA_NUM_JUR,2006,2006,
T_HADXXGRP,ETA_NUM_ePMSI,2007,2017,
T_HADXXGRP,ETA_NUM_TWO,2007,2016,
T_HADXXGRP,RHAD_NUM,2006,2017,
T_HADXXGRP,SEQ_NUM,2010,2017,
T_HADXXGRP,SSEQ_NUM,2006,2017,
T_HADXXGRP,GHT_NUM,2006,2017,
T_HADXXGRP,GHT_NBJ,2006,2017,
T_HADXXGRP,ETE_GHS_NUM,2006,2017,
T_HADXXGRP,PAP_GRP_GHPC,2006,2017,
T_HADXXGRP,PAP_GRP_RET,2006,2017,
T_HADXXGRP,PAP_GRP_VER,2006,2017,
T_HADXXGRP,SEQ_SEJ,2006,2009,
T_HADXXGRE,ETA_NUM_ePMSI,2007,2017,
T_HADXXGRE,ETA_NUM_TWO,2007,2016,
T_HADXXGRE,RHAD_NUM,2006,2017,
T_HADXXGRE,SEQ_NUM,2010,2017,
T_HADXXGRE,SSEQ_NUM,2006,2017,
T_HADXXGRE,GRE_GRP_ETB,2010,2017,
T_HADXXGRE,GRE_GRP_RET,2010,2017,
T_HADXXGRE,GRE_GRP_GHPC,2010,2017,
T_HADXXGRE,GHT_NUM,2006,2017,
T_HADXXGRE,GHT_NBJ,2006,2017,
T_HADXXGRE,ETE_GHS_NUM,2006,2017,
T_HADXXGRE,ETA_NUM_GEO,2006,2017,2007_2008_2009_2010_2011_2012_2013_2014_2015_2016
T_HADXXGRE,ETA_NUM_JUR,2006,2006,
T_HADXXGRE,GRE_RPPS_VER,2010,2017,
T_HADXXGRE,SEQ_SEJ,2006,2009,
T_HADXXS,COD_SEX,2015,2017,
T_HADXXS,ENT_MOD,2015,2017,
T_HADXXS,ENT_PRV,2015,2017,
T_HADXXS,ETA_NUM_EPMSI,2015,2017,
T_HADXXS,ETA_NUM_TWO,2015,2016,
T_HADXXS,HAD_DUREE,2015,2017,
T_HADXXS,RAPSS_NUM,2015,2017,
T_HADXXS,RHAD_NUM,2015,2017,
T_HADXXS,SEJ_ERR,2015,2017,
T_HADXXS,SEJ_FINI,2015,2017,
T_HADXXS,SEJ_NBJ,2015,2017,
T_HADXXS,SOR_ANN,2015,2017,
T_HADXXS,SOR_DES,2015,2017,
T_HADXXS,SOR_MOD,2015,2017,
T_HADXXS,SOR_MOI,2015,2017,
T_HADXXS,ETA_NUM_GEO,2017,2017,
T_HADXXSTC,ETA_NUM_EPMSI,2007,2017,
T_HADXXSTC,ETA_NUM_TWO,2007,2016,
T_HADXXSTC,RHAD_NUM,2007,2017,
T_HADXXSTC,GRG_COD_CTL,2008,2017,
T_HADXXSTC,EXO_TM_CTL,2007,2017,
T_HADXXSTC,COD_PEC_CTL,2007,2017,
T_HADXXSTC,NAT_ASS_CTL,2007,2017,
T_HADXXSTC,TYP_CTR_CTL,2008,2017,
T_HADXXSTC,SEJ_FAC_CTL,2007,2017,
T_HADXXSTC,MNF_AM_CTL,2009,2017,
T_HADXXSTC,FAC_18E_CTL,2007,2017,
T_HADXXSTC,NBR_VEN_CTL,2007,2017,
T_HADXXSTC,FAC_MNT_TM_CTL,2007,2017,
T_HADXXSTC,FAC_MNT_FJ_CTL,2007,2017,
T_HADXXSTC,TOT_MNT_AM_CTL,2007,2017,
T_HADXXSTC,MAJ_MNT_CTL,2007,2017,
T_HADXXSTC,REM_BAS_CTL,2008,2017,
T_HADXXSTC,REM_TAU_CTL,2008,2017,
T_HADXXSTC,PAT_CMU_CTL ,2011,2017,
T_HADXXSTC,GRG_COD,2008,2017,
T_HADXXSTC,NAT_ASS,2007,2017,
T_HADXXSTC,TYP_CTR,2008,2017,
T_HADXXSTC,FAC_SEJ_AM,2007,2017,
T_HADXXSTC,MNF_AM,2009,2017,
T_HADXXSTC,FAC_18E,2007,2017,
T_HADXXSTC,FAC_NBR_VEN,2007,2017,
T_HADXXSTC,FAC_MNT_TM,2007,2017,
T_HADXXSTC,FAC_MNT_FJ,2007,2017,
T_HADXXSTC,TOT_MNT_AM,2007,2017,
T_HADXXSTC,MAJ_MNT_PS,2007,2017,
T_HADXXSTC,REM_BAS_MNT,2008,2017,
T_HADXXSTC,REM_TAU,2008,2017,
T_HADXXSTC,PAT_CMU,2011,2017,
T_HADXXSTC,CAI_GES,2014,2017,
T_HADXXSTC,CAI_GES_CTL,2014,2017,
T_HADXXSTC,CENT_GES,2014,2017,
T_HADXXSTC,CENT_GES_CTL,2014,2017,
T_HADXXSTC,DAT_HOS,2013,2017,
T_HADXXSTC,DAT_HOS_CTL,2013,2017,
T_HADXXSTC,ENT_NUM,2014,2017,
T_HADXXSTC,ENT_NUM_CTL,2014,2017,
T_HADXXSTC,EXO_TM,2007,2017,
T_HADXXSTC,FJ_COD_PEC,2007,2017,
T_HADXXSTC,GES_COD,2014,2017,
T_HADXXSTC,GES_COD_CTL,2014,2017,
T_HADXXSTC,PAT_CMU,2011,2017,
T_HADXXSTC,PAT_CMU_CTL,2011,2017,
T_HADXXSTC,PA_COD,2014,2017,
T_HADXXSTC,PA_COD_CTL,2014,2017,
T_HADXXSTC,PEC_SOI_URG,2015,2017,
T_HADXXSTC,PEC_SOI_URG_CTL,2015,2017,
T_HADXXSTC,TOT_MNT_AMC,2012,2017,
T_HADXXSTC,TOT_MNT_AMC_CTL,2012,2017,
T_HADXXSTC,CAI_NUM,2017,2017,
T_HADXXSTC,CAI_NUM_CTL,2017,2017,
T_HADXXSTC,DAT_DEB_FAC,2017,2017,
T_HADXXSTC,DAT_DEB_FAC_CTL,2017,2017,
T_HADXXSTC,DAT_FIN_FAC,2017,2017,
T_HADXXSTC,DAT_FIN_FAC_CTL,2017,2017,
T_HADXXSTC,DAT_PEC,2017,2017,
T_HADXXSTC,DAT_PEC_CTL,2017,2017,
T_HADXXSTC,ETA_NUM_GEO,2017,2017,
T_HADXXSTC,NAT_PJ_DT,2017,2017,
T_HADXXSTC,NAT_PJ_DT_CTL,2017,2017,
T_HADXXSTC,REG_PEC_ASS,2017,2017,
T_HADXXSTC,REG_PEC_ASS_CTL,2017,2017,
T_HADXXSTC,TOP_ECL_FLX,2017,2017,
T_HADXXSTC,TOP_ECL_FLX_CTL,2017,2017,
T_HADXXSTC,RNG_BEN,2014,2014,
T_HADXXSTC,RNG_BEN_CTL,2014,2014,
T_HADXXSTC,RNG_NAI,2014,2014,
T_HADXXSTC,RNG_NAI_CTL,2014,2014,
T_HADXXLEG,ETA_NUM_EPMSI,2014,2017,
T_HADXXLEG,MOI,2014,2017,
T_HADXXLEG,ANN,2014,2017,
T_HADXXLEG,RHAD_NUM,2014,2017,
T_HADXXLEG,FAC_NUM,2014,2017,
T_HADXXLEG,SEQ_NUM,2014,2017,
T_HADXXLEG,SSEQ_NUM,2014,2017,
T_HADXXLEG,COD_ERR,2014,2017,
T_HADXXMED,ETA_NUM_EPMSI,2009,2017,
T_HADXXMED,PRS_TYP,2009,2017,
T_HADXXMED,ANN,2009,2017,
T_HADXXMED,MOIS,2009,2017,
T_HADXXMED,SSEQ_NUM,2009,2017,
T_HADXXMED,SEJ_NBR,2009,2017,
T_HADXXMED,UCD_COD,2009,2014,
T_HADXXMED,UCD_UCD_COD,2009,2017,
T_HADXXMED,ADM_NBR,2009,2017,
T_HADXXMED,ACH_PRI_ADM,2009,2017,
T_HADXXMED,ADM_MOIS,2009,2017,
T_HADXXMED,ADM_ANN,2009,2017,
T_HADXXMED,DAT_DELAI,2009,2017,
T_HADXXMED,INI_VAL_PRS,2010,2017,
T_HADXXMED,RHAD_NUM,2009,2017,
T_HADXXMED,SEQ_SEJ,2009,2017,
T_HADXXMED,TOP_UCD_AUTO,2015,2017,
T_HADXXMEDATU,ETA_NUM_EPMSI,2012,2017,
T_HADXXMEDATU,PRS_TYP,2012,2017,
T_HADXXMEDATU,ANN,2012,2017,
T_HADXXMEDATU,MOIS,2012,2017,
T_HADXXMEDATU,SSEQ_NUM,2012,2017,
T_HADXXMEDATU,SEJ_NBR,2012,2017,
T_HADXXMEDATU,UCD_COD,2012,2014,
T_HADXXMEDATU,UCD_UCD_COD,2012,2017,
T_HADXXMEDATU,ADM_NBR,2012,2017,
T_HADXXMEDATU,ACH_PRI_ADM,2012,2017,
T_HADXXMEDATU,ADM_MOIS,2012,2017,
T_HADXXMEDATU,ADM_ANN,2012,2017,
T_HADXXMEDATU,DAT_DELAI,2012,2017,
T_HADXXMEDATU,INI_VAL_PRS,2012,2017,
T_HADXXMEDATU,RHAD_NUM,2012,2017,
T_HADXXMEDATU,SEQ_SEJ,2012,2017,
T_HADXXMEDATU,FAC_NUM,2014,2017,
T_HADXXMEDATU,TOP_UCD_AUTO,2015,2017,
T_HADXXMEDCHL,ETA_NUM_EPMSI,2016,2017,
T_HADXXMEDCHL,PRS_TYP,2016,2017,
T_HADXXMEDCHL,ANN,2016,2017,
T_HADXXMEDCHL,MOIS,2016,2017,
T_HADXXMEDCHL,RHAD_NUM,2016,2017,
T_HADXXMEDCHL,FAC_NUM,2016,2017,
T_HADXXMEDCHL,SEQ_SEJ,2016,2017,
T_HADXXMEDCHL,SSEQ_NUM,2016,2017,
T_HADXXMEDCHL,SEJ_NBR,2016,2017,
T_HADXXMEDCHL,UCD_UCD_COD,2016,2017,
T_HADXXMEDCHL,ADM_NBR,2016,2017,
T_HADXXMEDCHL,ACH_PRI_ADM,2016,2017,
T_HADXXMEDCHL,ADM_MOIS,2016,2017,
T_HADXXMEDCHL,ADM_ANN,2016,2017,
T_HADXXMEDCHL,DAT_DELAI,2016,2017,
T_HADXXMEDCHL,INI_VAL_PRS,2016,2017,
T_HADXXMEDCHL,TOP_UCD_AUTO,2016,2017,
T_HADXXFA,TYP_ART,2010,2017,
T_HADXXFA,ETA_NUM_EPMSI,2010,2017,
T_HADXXFA,ETA_NUM_TWO,2010,2016,
T_HADXXFA,RHAD_NUM,2010,2017,
T_HADXXFA,FAC_NUM,2010,2017,
T_HADXXFA,ENT_MOI,2010,2017,
T_HADXXFA,ENT_ANN,2010,2017,
T_HADXXFA,SOR_MOI,2010,2017,
T_HADXXFA,SOR_ANN,2010,2017,
T_HADXXFA,COD_SEX,2010,2017,
T_HADXXFA,COD_CIV,2010,2017,
T_HADXXFA,OPE_NAT,2010,2017,
T_HADXXFA,NAT_ASS,2010,2017,
T_HADXXFA,CON_TYP,2010,2017,
T_HADXXFA,EXO_TM,2010,2017,
T_HADXXFA,NOE_RGM,2010,2017,
T_HADXXFA,PH_BRM,2010,2017,
T_HADXXFA,PH_AMO_MNR,2010,2017,
T_HADXXFA,HON_MNT,2010,2017,
T_HADXXFA,HON_AM_MNR,2010,2017,
T_HADXXFA,PAS_OC_MNT,2010,2017,
T_HADXXFA,PH_OC_MNR,2010,2017,
T_HADXXFA,HON_OC_MNR,2010,2017,
T_HADXXFA,PH_MNT,2010,2017,
T_HADXXFA,FAC_ETL,2010,2017,
T_HADXXFA,CMU_BEN_PAT,2012,2017,
T_HADXXFA,AGE_ANN,2014,2017,
T_HADXXFA,NUM_DAT_AT,2015,2017,
T_HADXXFA,ORG_CPL_NUM,2015,2017,
T_HADXXFA,RNG_BEN,2016,2017,
T_HADXXFA,RNG_NAI,2016,2017,
T_HADXXFA,COD_PEC,2017,2017,
T_HADXXFA,ETA_NUM_GEO,2017,2017,
T_HADXXFA,GES_COD,2017,2017,
T_HADXXFB,TYP_ART,2010,2017,
T_HADXXFB,ETA_NUM_EPMSI,2010,2017,
T_HADXXFB,ETA_NUM_TWO,2010,2016,
T_HADXXFB,RHAD_NUM,2010,2017,
T_HADXXFB,FAC_NUM,2010,2017,
T_HADXXFB,ENT_MOI,2010,2017,
T_HADXXFB,ENT_ANN,2010,2017,
T_HADXXFB,SOR_MOI,2010,2017,
T_HADXXFB,SOR_ANN,2010,2017,
T_HADXXFB,PSH_MDT,2010,2017,
T_HADXXFB,PSH_DMT,2010,2017,
T_HADXXFB,ACT_COD,2010,2017,
T_HADXXFB,ACT_NBR,2010,2017,
T_HADXXFB,EXO_TM,2010,2017,
T_HADXXFB,ACT_COE,2010,2017,
T_HADXXFB,FJ_COD_PEC,2010,2017,
T_HADXXFB,HAD_COE,2010,2017,
T_HADXXFB,PRI_UNI,2010,2017,
T_HADXXFB,REM_BAS,2010,2017,
T_HADXXFB,REM_TAU,2010,2017,
T_HADXXFB,AMO_MNR,2010,2017,
T_HADXXFB,FAC_MNT,2010,2017,
T_HADXXFB,AMC_MNR,2010,2017,
T_HADXXFB,GHT_NUM,2010,2017,
T_HADXXFB,ETE_GHS_NUM,2010,2017,
T_HADXXFB,NOE_MNR,2010,2017,
T_HADXXFB,NOE_OPE,2010,2017,
T_HADXXFB,DEL_DAT_ENT,2013,2017,
T_HADXXFB,ETA_NUM_GEO,2017,2017,
T_HADXXFC,TYP_ART,2010,2017,
T_HADXXFC,ETA_NUM_EPMSI,2010,2017,
T_HADXXFC,ETA_NUM_TWO,2010,2016,
T_HADXXFC,RHAD_NUM,2010,2017,
T_HADXXFC,FAC_NUM,2010,2017,
T_HADXXFC,ACT_MOI,2010,2017,
T_HADXXFC,ACT_ANN,2010,2017,
T_HADXXFC,PSH_MDT,2010,2017,
T_HADXXFC,PSH_DMT,2010,2017,
T_HADXXFC,EXO_TM,2010,2017,
T_HADXXFC,ACT_COD,2010,2017,
T_HADXXFC,ACT_NBR,2010,2017,
T_HADXXFC,ACT_COE,2010,2017,
T_HADXXFC,ACT_DNB,2010,2017,
T_HADXXFC,PRI_UNI,2010,2017,
T_HADXXFC,REM_BAS,2010,2017,
T_HADXXFC,REM_TAU,2010,2017,
T_HADXXFC,AMO_MNR,2010,2017,
T_HADXXFC,HON_MNT,2010,2017,
T_HADXXFC,AMC_MNR,2010,2017,
T_HADXXFC,NOE_MNR,2010,2017,
T_HADXXFC,NOE_OPE,2010,2017,
T_HADXXFC,DEL_DAT_ENT,2013,2017,
T_HADXXFC,ETA_NUM_GEO,2017,2017,
T_HADXXFC,EXE_SPE,2017,2017,
T_HADXXFH,TYP_ART,2010,2017,
T_HADXXFH,ETA_NUM_EPMSI,2010,2017,
T_HADXXFH,ETA_NUM_TWO,2010,2016,
T_HADXXFH,RHAD_NUM,2010,2017,
T_HADXXFH,FAC_NUM,2010,2017,
T_HADXXFH,ENT_MOI,2010,2017,
T_HADXXFH,ENT_ANN,2010,2017,
T_HADXXFH,COD_UCD,2010,2017,
T_HADXXFH,UCD_UCD_COD,2010,2017,
T_HADXXFH,COE_TAU,2010,2017,
T_HADXXFH,ACH_PRI,2010,2017,
T_HADXXFH,MNT_UNI_ECA,2010,2017,
T_HADXXFH,TOT_MNT_ECA,2010,2017,
T_HADXXFH,QUA_COD,2010,2017,
T_HADXXFH,FAC_TOT,2010,2017,
T_HADXXFH,DEL_DAT_ENT,2013,2017,
T_HADXXFH,ETA_NUM_GEO,2017,2017,
T_HADXXFM,TYP_ART,2010,2017,
T_HADXXFM,ETA_NUM_EPMSI,2010,2017,
T_HADXXFM,ETA_NUM_TWO,2010,2016,
T_HADXXFM,RHAD_NUM,2010,2017,
T_HADXXFM,FAC_NUM,2010,2017,
T_HADXXFM,ACT_DAT_COMP,2010,2017,
T_HADXXFM,ACT_MOI,2010,2017,
T_HADXXFM,ACT_ANN,2010,2017,
T_HADXXFM,PSH_MDT,2010,2017,
T_HADXXFM,PSH_DMT,2010,2017,
T_HADXXFM,CCAM_COD,2010,2017,
T_HADXXFM,DOC_ACT,2010,2017,
T_HADXXFM,ACV_ACT,2010,2017,
T_HADXXFM,PHA_ACT,2010,2017,
T_HADXXFM,MOD_ACT1,2010,2017,
T_HADXXFM,MOD_ACT2,2010,2017,
T_HADXXFM,MOD_ACT3,2010,2017,
T_HADXXFM,MOD_ACT4,2010,2017,
T_HADXXFM,ANP_ACT,2010,2017,
T_HADXXFM,REM_EXP_ACT,2010,2017,
T_HADXXFM,DENT_NUM_1,2010,2017,
T_HADXXFM,DENT_NUM_2,2010,2017,
T_HADXXFM,DENT_NUM_3,2010,2017,
T_HADXXFM,DENT_NUM_4,2010,2017,
T_HADXXFM,DENT_NUM_5,2010,2017,
T_HADXXFM,DENT_NUM_6,2010,2017,
T_HADXXFM,DENT_NUM_7,2010,2017,
T_HADXXFM,DENT_NUM_8,2010,2017,
T_HADXXFM,DENT_NUM_9,2010,2017,
T_HADXXFM,DENT_NUM_10,2010,2017,
T_HADXXFM,DENT_NUM_11,2010,2017,
T_HADXXFM,DENT_NUM_12,2010,2017,
T_HADXXFM,DENT_NUM_13,2010,2017,
T_HADXXFM,DENT_NUM_14,2010,2017,
T_HADXXFM,DENT_NUM_15,2010,2017,
T_HADXXFM,DENT_NUM_16,2010,2017,
T_HADXXFM,DEL_DAT_ENT,2015,2017,
T_HADXXFM,ETA_NUM_GEO,2017,2017,
T_HADXXFI,TYP_ART,2016,2017,
T_HADXXFI,ETA_NUM_EPMSI,2016,2017,
T_HADXXFI,ETA_NUM_GEO,2017,2017,
T_HADXXFI,ETA_NUM_TWO,2016,2016,
T_HADXXFI,RHAD_NUM,2016,2017,
T_HADXXFI,FAC_NUM,2016,2017,
T_HADXXFI,ENT_MOI,2016,2017,
T_HADXXFI,ENT_ANN,2016,2017,
T_HADXXFI,SOR_MOI,2016,2017,
T_HADXXFI,SOR_ANN,2016,2017,
T_HADXXFI,DEL_DAT_ENT,2016,2017,
T_HADXXFI,SEJ_FIN,2016,2017,
T_HADXXFI,ETB_NUM,2016,2017,
T_HADXXFL,TYP_ART,2012,2017,
T_HADXXFL,ETA_NUM_EPMSI,2012,2017,
T_HADXXFL,ETA_NUM_GEO,2017,2017,
T_HADXXFL,RHAD_NUM,2012,2017,
T_HADXXFL,FAC_NUM,2012,2017,
T_HADXXFL,PSH_MDT,2012,2017,
T_HADXXFL,PSH_DMT,2012,2017,
T_HADXXFL,ANN_MOI,2012,2017,
T_HADXXFL,DEL_DAT_ENT,2012,2017,
T_HADXXFL,ACT_NBR,2012,2017,
T_HADXXFL,NABM_COD,2012,2017,
T_HADXXFL,ETA_NUM_TWO,2012,2016,
T_HADXXFL,RNG_BEN,2017,2017,
T_HADXXFP,TYP_ART,2014,2017,2015_2016
T_HADXXFP,ETA_NUM_EPMSI,2014,2017,2015_2016
T_HADXXFP,ETA_NUM_TWO,2014,2014,
T_HADXXFP,ETA_NUM_GEO,2017,2017,
T_HADXXFP,RHAD_NUM,2014,2017,2015_2016
T_HADXXFP,FAC_NUM,2014,2017,2015_2016
T_HADXXFP,ENT_MOI,2014,2017,2015_2016
T_HADXXFP,ENT_ANN,2014,2017,2015_2016
T_HADXXFP,DEL_DAT_ENT,2014,2017,2015_2016
T_HADXXFP,LPP_COD,2014,2017,2015_2016
T_HADXXFP,TIP_PRS_IDE,2014,2017,2015_2016
T_HADXXFP,LPP_QUA,2014,2017,2015_2016
T_HADXXFP,LPP_PU_DEV,2014,2017,2015_2016
T_HADXXFP,FAC_MNT,2014,2017,2015_2016
T_HADXXFP,LPP_PRI_UNI,2014,2017,2015_2016
T_HADXXFP,MNT_UNI_ECA,2014,2017,2015_2016
T_HADXXFP,TOT_MNT_ECA,2014,2017,2015_2016
T_HADXXEHPA,ETA_NUM_EPMSI,2010,2017,2012_2013
T_HADXXEHPA,FIC_TYP,2010,2017,2012_2013
T_HADXXEHPA,ANN,2010,2017,2012_2013
T_HADXXEHPA,MOI,2014,2017,
T_HADXXEHPA,ETA_NUM_EHPA,2010,2017,2012_2013
T_HADXXEHPA,ETA_TYP_ESMS,2015,2017,
T_HADXXEHPA,FFT_COD,2010,2017,2012_2013
T_HADXXEHPA,DAT_DEB_CON,2010,2017,2012_2013
T_HADXXEHPA,DAT_FIN_CON,2010,2017,2012_2013
T_HADXXEHPA,MOIS,2010,2011,
T_SSRXXA,CDC_ACT,2006,2008,
T_SSRXXA,ETA_NUM,2006,2008,
T_SSRXXA,PHA_ACT,2006,2008,
T_SSRXXA,RHA_NUM,2006,2008,
T_SSRXXA,RHA_VER,2006,2008,
T_SSRXXA,RHS_NUM,2006,2008,
T_SSRXXB,ETA_NUM,2006,2017,
T_SSRXXB,RHA_VER,2006,2017,
T_SSRXXB,GEN_VER,2006,2017,
T_SSRXXB,GRC_VER,2006,2017,
T_SSRXXB,GRC_CMC,2006,2012,
T_SSRXXB,GRC_GHJ,2006,2012,
T_SSRXXB,GRC_RET,2006,2017,
T_SSRXXB,GRG_VER,2006,2017,
T_SSRXXB,GRG_CMC,2006,2012,
T_SSRXXB,GRG_GHJ,2006,2012,
T_SSRXXB,GRG_RET,2006,2017,
T_SSRXXB,RHS_NBR_IVA,2009,2013,
T_SSRXXB,RHA_NUM,2006,2017,
T_SSRXXB,RHS_NUM,2006,2017,
T_SSRXXB,AGE_ANN,2006,2017,
T_SSRXXB,COD_SEX,2006,2017,
T_SSRXXB,BDI_COD,2006,2017,
T_SSRXXB,RHS_ANT_SEJ_ENT,2010,2017,
T_SSRXXB,MOI_ANN_SOR_SEJ ,2010,2017,
T_SSRXXB,HOS_TYP_UM,2009,2017,
T_SSRXXB,AUT_TYP_UM,2009,2017,
T_SSRXXB,ENT_MOD,2006,2017,
T_SSRXXB,ENT_PRV,2006,2017,
T_SSRXXB,SOR_MOD,2006,2017,
T_SSRXXB,SOR_DES,2006,2017,
T_SSRXXB,DEB_SEM,2006,2017,
T_SSRXXB,DEB_FIN,2006,2017,
T_SSRXXB,SEJ_ANT,2006,2017,
T_SSRXXB,MOI_ANN,2006,2017,
T_SSRXXB,JP_HWE,2006,2017,
T_SSRXXB,JP_WE,2006,2017,
T_SSRXXB,ANC_CHI,2006,2017,
T_SSRXXB,FP_PEC,2006,2017,
T_SSRXXB,MOR_PRP,2006,2017,
T_SSRXXB,ETL_AFF,2006,2017,
T_SSRXXB,HAB_DEP,2006,2017,
T_SSRXXB,DPL_DEP,2006,2017,
T_SSRXXB,ALI_DEP,2006,2017,
T_SSRXXB,CON_DEP,2006,2017,
T_SSRXXB,CPT_DEP,2006,2017,
T_SSRXXB,REL_DEP,2006,2017,
T_SSRXXB,NBR_CCAR,2009,2013,
T_SSRXXB,NBR_CCAM,2009,2017,
T_SSRXXB,BDI_DEP,2006,2017,
T_SSRXXB,ETA_NUM_GEO,2013,2017,
T_SSRXXB,GRC_GME,2013,2017,
T_SSRXXB,GRC_TOP_ERR,2013,2017,
T_SSRXXB,GRG_GME,2013,2017,
T_SSRXXB,GRG_TOP_ERR,2013,2017,
T_SSRXXB,MOI_ANN_SOR_SEJ,2010,2017,
T_SSRXXB,NBR_CSARR,2014,2017,
T_SSRXXB,NBR_DGN,2009,2017,
T_SSRXXB,REHOS_PRJ_THP,2015,2017,
T_SSRXXB,TYP_GEN_RHA,2015,2017,
T_SSRXXB,EXB_NBJ,2017,2017,
T_SSRXXB,EXB_TOP,2017,2017,
T_SSRXXB,EXH_NBJ,2017,2017,
T_SSRXXB,GMT_NUM,2017,2017,
T_SSRXXB,LIT_DEDIE,2017,2017,
T_SSRXXB,SCORE_RR,2017,2017,
T_SSRXXB,ACT_TYP,2006,2008,
T_SSRXXB,APP_ADP,2006,2008,
T_SSRXXB,ASS_DGN_1,2006,2008,
T_SSRXXB,ASS_DGN_2,2006,2008,
T_SSRXXB,ASS_DGN_3,2006,2008,
T_SSRXXB,ASS_DGN_4,2006,2008,
T_SSRXXB,ASS_DGN_5,2006,2008,
T_SSRXXB,ASS_DGN_6,2007,2008,
T_SSRXXB,ASS_DGN_7,2007,2008,
T_SSRXXB,ASS_DGN_8,2007,2008,
T_SSRXXB,ASS_DGN_9,2007,2008,
T_SSRXXB,ASS_DGN_10,2007,2008,
T_SSRXXB,ASS_DGN_11,2007,2008,
T_SSRXXB,ASS_DGN_12,2007,2008,
T_SSRXXB,ASS_DGN_13,2007,2008,
T_SSRXXB,ASS_DGN_14,2007,2008,
T_SSRXXB,ASS_DGN_15,2007,2008,
T_SSRXXB,ASS_DGN_16,2007,2008,
T_SSRXXB,ASS_DGN_17,2007,2008,
T_SSRXXB,ASS_DGN_18,2007,2008,
T_SSRXXB,ASS_DGN_19,2007,2008,
T_SSRXXB,ASS_DGN_20,2007,2008,
T_SSRXXB,BAL,2006,2008,
T_SSRXXB,BIL,2006,2008,
T_SSRXXB,CAR_RSP_RED,2006,2008,
T_SSRXXB,COL_RED,2006,2008,
T_SSRXXB,FR_UTL,2006,2008,
T_SSRXXB,MEC_RED,2006,2008,
T_SSRXXB,NBR_ACT,2006,2008,
T_SSRXXB,NEU_PSY_RED,2006,2008,
T_SSRXXB,NUT_RED,2006,2008,
T_SSRXXB,PHY,2006,2008,
T_SSRXXB,REI_RED,2006,2008,
T_SSRXXB,SEN_MOT_RED,2006,2008,
